Id,OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,Segment,State,PostalCode,Region,ProductID,Category,ProductName,Sales,Quantity
2907,CA-2017-121615,2017-11-03,2017-11-09,Standard Class,DL-12925,Daniel Lacy,Consumer,Minnesota,55122,Central,OFF-PA-10000327,Office Supplies,Xerox 1971,8.56,2
2908,CA-2017-121615,2017-11-03,2017-11-09,Standard Class,DL-12925,Daniel Lacy,Consumer,Minnesota,55122,Central,OFF-ST-10001325,Office Supplies,Sterilite Officeware Hinged File Box,52.4,5
2909,CA-2017-121615,2017-11-03,2017-11-09,Standard Class,DL-12925,Daniel Lacy,Consumer,Minnesota,55122,Central,OFF-LA-10001771,Office Supplies,Avery 513,14.94,3
4264,CA-2017-110429,2017-11-03,2017-11-08,Standard Class,DM-13015,Darrin Martin,Consumer,Pennsylvania,19143,East,OFF-BI-10000216,Office Supplies,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",11.67,3
5249,US-2017-110989,2017-11-03,2017-11-05,Second Class,EJ-14155,Eva Jacobs,Consumer,Washington,98105,West,TEC-AC-10002345,Technology,HP Standard 104 key PS/2 Keyboard,43.5,3
5424,CA-2017-103009,2017-11-03,2017-11-05,Second Class,PJ-18835,Patrick Jones,Corporate,Kentucky,40475,South,OFF-PA-10001215,Office Supplies,Xerox 1963,26.4,5
5700,CA-2017-148320,2017-11-03,2017-11-08,Standard Class,PG-18895,Paul Gonzalez,Consumer,California,94109,West,OFF-PA-10003022,Office Supplies,Xerox 1992,35.88,6
6352,CA-2017-161130,2017-11-03,2017-11-08,Standard Class,BF-11275,Beth Fritzler,Corporate,Florida,33178,South,TEC-PH-10002549,Technology,Polycom SoundPoint IP 450 VoIP phone,361.38,2
7716,US-2017-101518,2017-11-03,2017-11-08,Standard Class,PB-19105,Peter Bühler,Consumer,Pennsylvania,19140,East,TEC-AC-10001553,Technology,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.78,3
7997,US-2017-105998,2017-11-03,2017-11-05,First Class,CR-12580,Clay Rozendal,Home Office,California,92037,West,TEC-AC-10004469,Technology,Microsoft Sculpt Comfort Mouse,199.75,5
7998,US-2017-105998,2017-11-03,2017-11-05,First Class,CR-12580,Clay Rozendal,Home Office,California,92037,West,FUR-TA-10001095,Furniture,Chromcraft Round Conference Tables,1673.18,12
8048,CA-2017-130834,2017-11-03,2017-11-06,Second Class,JM-16195,Justin MacKendrick,Consumer,North Carolina,28403,South,OFF-PA-10003673,Office Supplies,Strathmore Photo Mount Cards,16.27,3
8294,US-2017-168802,2017-11-03,2017-11-07,Standard Class,JO-15145,Jack O'Briant,Corporate,Washington,98103,West,OFF-BI-10002393,Office Supplies,Binder Posts,18.37,4
8305,CA-2017-135419,2017-11-03,2017-11-09,Standard Class,BG-11740,Bruce Geld,Consumer,California,93309,West,FUR-TA-10001086,Furniture,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",486.37,4
8821,CA-2017-100622,2017-11-03,2017-11-07,Standard Class,DK-13090,Dave Kipp,Consumer,Florida,32839,South,TEC-CO-10003236,Technology,Canon Image Class D660 Copier,959.98,2
8822,CA-2017-100622,2017-11-03,2017-11-07,Standard Class,DK-13090,Dave Kipp,Consumer,Florida,32839,South,OFF-BI-10002982,Office Supplies,Avery Self-Adhesive Photo Pockets for Polaroid Photos,4.09,2
8823,CA-2017-100622,2017-11-03,2017-11-07,Standard Class,DK-13090,Dave Kipp,Consumer,Florida,32839,South,OFF-AR-10004010,Office Supplies,Hunt Boston Vacuum Mount KS Pencil Sharpener,55.98,2
8824,CA-2017-100622,2017-11-03,2017-11-07,Standard Class,DK-13090,Dave Kipp,Consumer,Florida,32839,South,OFF-PA-10002947,Office Supplies,Xerox 1923,10.69,2
684,US-2017-168116,2017-11-04,2017-11-04,Same Day,GT-14635,Grant Thornton,Corporate,North Carolina,27217,South,TEC-MA-10004125,Technology,Cubify CubeX 3D Printer Triple Head Print,7999.98,4
685,US-2017-168116,2017-11-04,2017-11-04,Same Day,GT-14635,Grant Thornton,Corporate,North Carolina,27217,South,OFF-AP-10002457,Office Supplies,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",167.44,2
838,US-2017-156083,2017-11-04,2017-11-11,Standard Class,JL-15175,James Lanier,Home Office,Tennessee,38401,South,OFF-PA-10001560,Office Supplies,"Adams Telephone Message Books, 5 1/4” x 11”",9.66,2
1411,CA-2017-105144,2017-11-04,2017-11-11,Standard Class,SZ-20035,Sam Zeldin,Home Office,Texas,75051,Central,OFF-LA-10003923,Office Supplies,Alphabetical Labels for Top Tab Filing,23.68,2
3799,CA-2017-147760,2017-11-04,2017-11-05,First Class,KL-16555,Kelly Lampkin,Corporate,North Carolina,27405,South,FUR-TA-10004575,Furniture,Hon 5100 Series Wood Tables,523.76,3
3800,CA-2017-147760,2017-11-04,2017-11-05,First Class,KL-16555,Kelly Lampkin,Corporate,North Carolina,27405,South,TEC-PH-10002483,Technology,Motorola Moto X,1359.96,5
8911,CA-2017-102610,2017-11-04,2017-11-08,Standard Class,CA-12265,Christina Anderson,Consumer,Tennessee,37421,South,TEC-AC-10000303,Technology,Logitech M510 Wireless Mouse,95.98,3
8912,CA-2017-102610,2017-11-04,2017-11-08,Standard Class,CA-12265,Christina Anderson,Consumer,Tennessee,37421,South,TEC-PH-10000127,Technology,iOttie XL Car Mount,143.93,9
8913,CA-2017-102610,2017-11-04,2017-11-08,Standard Class,CA-12265,Christina Anderson,Consumer,Tennessee,37421,South,OFF-BI-10004364,Office Supplies,Storex Dura Pro Binders,3.56,2
8914,CA-2017-102610,2017-11-04,2017-11-08,Standard Class,CA-12265,Christina Anderson,Consumer,Tennessee,37421,South,OFF-LA-10002195,Office Supplies,Avery 481,4.93,2
9224,CA-2017-121160,2017-11-04,2017-11-04,Same Day,FM-14290,Frank Merwin,Home Office,Texas,77803,Central,OFF-BI-10001308,Office Supplies,GBC Standard Plastic Binding Systems' Combs,7.54,6
9225,CA-2017-121160,2017-11-04,2017-11-04,Same Day,FM-14290,Frank Merwin,Home Office,Texas,77803,Central,OFF-BI-10003094,Office Supplies,Self-Adhesive Ring Binder Labels,1.41,2
9226,CA-2017-121160,2017-11-04,2017-11-04,Same Day,FM-14290,Frank Merwin,Home Office,Texas,77803,Central,OFF-BI-10004040,Office Supplies,Wilson Jones Impact Binders,4.14,4
9227,CA-2017-121160,2017-11-04,2017-11-04,Same Day,FM-14290,Frank Merwin,Home Office,Texas,77803,Central,OFF-ST-10002485,Office Supplies,Rogers Deluxe File Chest,52.75,3
9606,US-2017-122672,2017-11-04,2017-11-09,Standard Class,HG-14965,Henry Goldwyn,Corporate,Ohio,43130,East,TEC-AC-10002323,Technology,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,70.72,4
9607,US-2017-122672,2017-11-04,2017-11-09,Standard Class,HG-14965,Henry Goldwyn,Corporate,Ohio,43130,East,OFF-ST-10002344,Office Supplies,"Carina 42""Hx23 3/4""W Media Storage Unit",194.35,3
9761,CA-2017-159135,2017-11-04,2017-11-08,Standard Class,KM-16375,Katherine Murray,Home Office,Arkansas,72762,South,OFF-AR-10000657,Office Supplies,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",4.3,2
127,US-2017-107272,2017-11-05,2017-11-12,Standard Class,TS-21610,Troy Staebel,Consumer,Arizona,85023,West,OFF-BI-10003274,Office Supplies,"Avery Durable Slant Ring Binders, No Labels",2.39,2
128,US-2017-107272,2017-11-05,2017-11-12,Standard Class,TS-21610,Troy Staebel,Consumer,Arizona,85023,West,OFF-ST-10002974,Office Supplies,"Trav-L-File Heavy-Duty Shuttle II, Black",243.99,7
938,US-2017-111745,2017-11-05,2017-11-06,First Class,RA-19885,Ruben Ausman,Corporate,New Mexico,87401,West,TEC-AC-10003911,Technology,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,159.99,1
2308,CA-2017-116225,2017-11-05,2017-11-09,Standard Class,SV-20935,Susan Vittorini,Consumer,New York,10009,East,TEC-AC-10001432,Technology,Enermax Aurora Lite Keyboard,390.75,5
3349,CA-2017-154732,2017-11-05,2017-11-07,First Class,AH-10195,Alan Haines,Corporate,Illinois,60623,Central,OFF-BI-10000474,Office Supplies,Avery Recycled Flexi-View Covers for Binding Systems,16.03,5
3462,CA-2017-114258,2017-11-05,2017-11-10,Second Class,EM-13825,Elizabeth Moffitt,Corporate,Texas,75081,Central,TEC-PH-10003012,Technology,Nortel Meridian M3904 Professional Digital phone,492.77,4
7490,CA-2017-157196,2017-11-05,2017-11-09,Standard Class,AA-10645,Anna Andreadi,Consumer,California,92105,West,OFF-PA-10003172,Office Supplies,Xerox 1996,12.96,2
9467,CA-2017-102925,2017-11-05,2017-11-10,Second Class,CD-12280,Christina DeMoss,Consumer,New York,10024,East,OFF-BI-10002735,Office Supplies,GBC Prestige Therm-A-Bind Covers,164.69,6
9468,CA-2017-102925,2017-11-05,2017-11-10,Second Class,CD-12280,Christina DeMoss,Consumer,New York,10024,East,FUR-TA-10003469,Furniture,Balt Split Level Computer Training Table,166.5,2
9469,CA-2017-102925,2017-11-05,2017-11-10,Second Class,CD-12280,Christina DeMoss,Consumer,New York,10024,East,OFF-PA-10001870,Office Supplies,Xerox 202,12.96,2
9470,CA-2017-102925,2017-11-05,2017-11-10,Second Class,CD-12280,Christina DeMoss,Consumer,New York,10024,East,OFF-PA-10004071,Office Supplies,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",110.96,2
9471,CA-2017-102925,2017-11-05,2017-11-10,Second Class,CD-12280,Christina DeMoss,Consumer,New York,10024,East,TEC-PH-10001448,Technology,Anker Astro 15000mAh USB Portable Charger,99.98,2
9472,CA-2017-102925,2017-11-05,2017-11-10,Second Class,CD-12280,Christina DeMoss,Consumer,New York,10024,East,OFF-BI-10002706,Office Supplies,Avery Premier Heavy-Duty Binder with Round Locking Rings,11.42,1
9473,CA-2017-102925,2017-11-05,2017-11-10,Second Class,CD-12280,Christina DeMoss,Consumer,New York,10024,East,FUR-CH-10004875,Furniture,Harbour Creations 67200 Series Stacking Chairs,128.12,2
9474,CA-2017-102925,2017-11-05,2017-11-10,Second Class,CD-12280,Christina DeMoss,Consumer,New York,10024,East,FUR-FU-10004245,Furniture,"Career Cubicle Clock, 8 1/4"", Black",101.4,5
9498,CA-2017-118213,2017-11-05,2017-11-07,First Class,AB-10060,Adam Bellavance,Home Office,Indiana,46142,Central,OFF-PA-10002615,Office Supplies,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",4.41,1
9499,CA-2017-118213,2017-11-05,2017-11-07,First Class,AB-10060,Adam Bellavance,Home Office,Indiana,46142,Central,OFF-PA-10000565,Office Supplies,Easy-staple paper,167.94,3
9500,CA-2017-118213,2017-11-05,2017-11-07,First Class,AB-10060,Adam Bellavance,Home Office,Indiana,46142,Central,OFF-PA-10003673,Office Supplies,Strathmore Photo Mount Cards,67.8,10
96,US-2017-109484,2017-11-06,2017-11-12,Standard Class,RB-19705,Roger Barcio,Home Office,Oregon,97206,West,OFF-BI-10004738,Office Supplies,Flexible Leather- Look Classic Collection Ring Binder,5.68,1
198,CA-2017-107720,2017-11-06,2017-11-13,Standard Class,VM-21685,Valerie Mitchum,Home Office,New Jersey,7090,East,OFF-ST-10001414,Office Supplies,Decoflex Hanging Personal Folder File,46.26,3
419,CA-2017-154816,2017-11-06,2017-11-10,Standard Class,VB-21745,Victoria Brennan,Corporate,Kentucky,40475,South,OFF-PA-10003845,Office Supplies,Xerox 1987,5.78,1
1229,CA-2017-100013,2017-11-06,2017-11-11,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,California,90045,West,OFF-EN-10001219,Office Supplies,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",15.28,2
1230,CA-2017-100013,2017-11-06,2017-11-11,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,California,90045,West,FUR-FU-10001424,Furniture,Dax Clear Box Frame,8.73,1
1231,CA-2017-100013,2017-11-06,2017-11-11,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,California,90045,West,OFF-AR-10001022,Office Supplies,SANFORD Liquid Accent Tank-Style Highlighters,5.68,2
2969,CA-2017-167941,2017-11-06,2017-11-09,Second Class,JF-15565,Jill Fjeld,Consumer,North Carolina,28314,South,OFF-AP-10002118,Office Supplies,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",499.58,3
2970,CA-2017-167941,2017-11-06,2017-11-09,Second Class,JF-15565,Jill Fjeld,Consumer,North Carolina,28314,South,OFF-PA-10001800,Office Supplies,Xerox 220,31.1,6
2971,CA-2017-167941,2017-11-06,2017-11-09,Second Class,JF-15565,Jill Fjeld,Consumer,North Carolina,28314,South,OFF-BI-10002827,Office Supplies,Avery Durable Poly Binders,13.27,8
2972,CA-2017-167941,2017-11-06,2017-11-09,Second Class,JF-15565,Jill Fjeld,Consumer,North Carolina,28314,South,FUR-FU-10004671,Furniture,"Executive Impressions 12"" Wall Clock",28.27,2
2973,CA-2017-167941,2017-11-06,2017-11-09,Second Class,JF-15565,Jill Fjeld,Consumer,North Carolina,28314,South,OFF-ST-10000736,Office Supplies,Carina Double Wide Media Storage Towers in Natural & Black,259.14,4
3046,CA-2017-125290,2017-11-06,2017-11-10,Second Class,CC-12430,Chuck Clark,Home Office,Minnesota,55407,Central,OFF-AR-10001216,Office Supplies,Newell 339,13.9,5
3047,CA-2017-125290,2017-11-06,2017-11-10,Second Class,CC-12430,Chuck Clark,Home Office,Minnesota,55407,Central,OFF-PA-10003127,Office Supplies,Easy-staple paper,26.38,1
3675,CA-2017-154109,2017-11-06,2017-11-11,Standard Class,ML-17410,Maris LaWare,Consumer,Pennsylvania,19143,East,FUR-CH-10003774,Furniture,"Global Wood Trimmed Manager's Task Chair, Khaki",127.37,2
3676,CA-2017-154109,2017-11-06,2017-11-11,Standard Class,ML-17410,Maris LaWare,Consumer,Pennsylvania,19143,East,OFF-PA-10000157,Office Supplies,Xerox 191,47.95,3
5903,US-2017-153948,2017-11-06,2017-11-06,Same Day,FM-14290,Frank Merwin,Home Office,California,94122,West,OFF-PA-10000157,Office Supplies,Xerox 191,59.94,3
5904,US-2017-153948,2017-11-06,2017-11-06,Same Day,FM-14290,Frank Merwin,Home Office,California,94122,West,OFF-PA-10002764,Office Supplies,Easy-staple paper,45.36,4
5905,US-2017-153948,2017-11-06,2017-11-06,Same Day,FM-14290,Frank Merwin,Home Office,California,94122,West,OFF-PA-10000143,Office Supplies,Astroparche Fine Business Paper,26.4,5
5906,US-2017-153948,2017-11-06,2017-11-06,Same Day,FM-14290,Frank Merwin,Home Office,California,94122,West,OFF-LA-10000414,Office Supplies,Avery 503,41.4,4
5907,US-2017-153948,2017-11-06,2017-11-06,Same Day,FM-14290,Frank Merwin,Home Office,California,94122,West,TEC-AC-10003441,Technology,Kingston Digital DataTraveler 32GB USB 2.0,16.95,1
7099,CA-2017-144596,2017-11-06,2017-11-10,Standard Class,CD-11980,Carol Darley,Consumer,New York,10011,East,OFF-PA-10003302,Office Supplies,Xerox 1906,318.96,9
8169,CA-2017-107174,2017-11-06,2017-11-13,Standard Class,AB-10060,Adam Bellavance,Home Office,Washington,98105,West,FUR-TA-10004575,Furniture,Hon 5100 Series Wood Tables,2036.86,7
8170,CA-2017-107174,2017-11-06,2017-11-13,Standard Class,AB-10060,Adam Bellavance,Home Office,Washington,98105,West,FUR-CH-10003312,Furniture,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,449.57,2
8171,CA-2017-107174,2017-11-06,2017-11-13,Standard Class,AB-10060,Adam Bellavance,Home Office,Washington,98105,West,TEC-AC-10001465,Technology,SanDisk Cruzer 64 GB USB Flash Drive,108.96,3
8621,US-2017-119319,2017-11-06,2017-11-09,Second Class,LC-17050,Liz Carlisle,Consumer,Texas,75217,Central,FUR-FU-10003878,Furniture,"Linden 10"" Round Wall Clock, Black",30.56,5
8966,CA-2017-106691,2017-11-06,2017-11-12,Standard Class,CC-12370,Christopher Conant,Consumer,Texas,77070,Central,OFF-BI-10000145,Office Supplies,Zipper Ring Binder Pockets,1.25,2
9482,CA-2017-150504,2017-11-06,2017-11-12,Standard Class,HG-14845,Harry Greene,Consumer,Texas,75220,Central,OFF-ST-10000615,Office Supplies,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",18.16,2
2074,CA-2017-122504,2017-11-07,2017-11-12,Second Class,DB-13270,Deborah Brumfield,Home Office,California,94513,West,TEC-AC-10003289,Technology,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,59.97,3
2075,CA-2017-122504,2017-11-07,2017-11-12,Second Class,DB-13270,Deborah Brumfield,Home Office,California,94513,West,TEC-PH-10002468,Technology,"Plantronics CS 50-USB - headset - Convertible, Monaural",761.54,7
2726,CA-2017-149888,2017-11-07,2017-11-13,Standard Class,EP-13915,Emily Phan,Consumer,Pennsylvania,19120,East,TEC-PH-10003811,Technology,Jabra Supreme Plus Driver Edition Headset,359.97,5
2727,CA-2017-149888,2017-11-07,2017-11-13,Standard Class,EP-13915,Emily Phan,Consumer,Pennsylvania,19120,East,FUR-TA-10000849,Furniture,Bevis Rectangular Conference Tables,350.35,4
3559,CA-2017-152737,2017-11-07,2017-11-12,Standard Class,TS-21505,Tony Sayre,Consumer,California,94122,West,OFF-BI-10002982,Office Supplies,Avery Self-Adhesive Photo Pockets for Polaroid Photos,21.79,4
3560,CA-2017-152737,2017-11-07,2017-11-12,Standard Class,TS-21505,Tony Sayre,Consumer,California,94122,West,TEC-AC-10004975,Technology,Plantronics Audio 995 Wireless Stereo Headset,439.8,4
4779,CA-2017-132346,2017-11-07,2017-11-11,Standard Class,PK-19075,Pete Kriz,Consumer,Delaware,19711,East,OFF-AP-10000696,Office Supplies,Holmes Odor Grabber,100.94,7
8331,CA-2017-113572,2017-11-07,2017-11-11,Standard Class,FP-14320,Frank Preis,Consumer,New York,10024,East,TEC-AC-10002370,Technology,Maxell CD-R Discs,7.88,4
9370,CA-2017-113460,2017-11-07,2017-11-09,Second Class,KN-16390,Katherine Nockton,Corporate,Maryland,20735,East,FUR-CH-10000422,Furniture,Global Highback Leather Tilter in Burgundy,272.97,3
9493,CA-2017-163188,2017-11-07,2017-11-07,Same Day,EC-14050,Erin Creighton,Consumer,Oklahoma,73120,Central,OFF-BI-10000756,Office Supplies,Storex DuraTech Recycled Plastic Frosted Binders,38.16,9
8093,CA-2017-143658,2017-11-08,2017-11-13,Second Class,SR-20425,Sharelle Roach,Home Office,New York,10035,East,OFF-AR-10002818,Office Supplies,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,109.9,5
8432,CA-2017-155621,2017-11-08,2017-11-13,Standard Class,KN-16450,Kean Nguyen,Corporate,Maryland,21215,East,FUR-FU-10003535,Furniture,Howard Miller Distant Time Traveler Alarm Clock,274.2,10
97,CA-2017-161018,2017-11-09,2017-11-11,Second Class,PN-18775,Parhena Norris,Home Office,New York,10009,East,FUR-FU-10000629,Furniture,9-3/4 Diameter Round Wall Clock,96.53,7
2122,CA-2017-158246,2017-11-09,2017-11-11,First Class,JB-15400,Jennifer Braxton,Corporate,California,94086,West,FUR-CH-10003061,Furniture,"Global Leather Task Chair, Black",215.98,3
2420,CA-2017-159597,2017-11-09,2017-11-14,Standard Class,MC-17590,Matt Collister,Corporate,California,92236,West,OFF-ST-10002289,Office Supplies,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",63.56,2
2421,CA-2017-159597,2017-11-09,2017-11-14,Standard Class,MC-17590,Matt Collister,Corporate,California,92236,West,TEC-AC-10004171,Technology,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,99.99,1
3182,CA-2017-152912,2017-11-09,2017-11-12,Second Class,BM-11650,Brian Moss,Corporate,Maryland,21044,East,OFF-BI-10004728,Office Supplies,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64,2
3183,CA-2017-152912,2017-11-09,2017-11-12,Second Class,BM-11650,Brian Moss,Corporate,Maryland,21044,East,TEC-AC-10004666,Technology,Maxell iVDR EX 500GB Cartridge,826.62,3
3184,CA-2017-152912,2017-11-09,2017-11-12,Second Class,BM-11650,Brian Moss,Corporate,Maryland,21044,East,OFF-ST-10003208,Office Supplies,Adjustable Depth Letter/Legal Cart,1633.14,9
3185,CA-2017-152912,2017-11-09,2017-11-12,Second Class,BM-11650,Brian Moss,Corporate,Maryland,21044,East,OFF-ST-10003208,Office Supplies,Adjustable Depth Letter/Legal Cart,544.38,3
4611,US-2017-141852,2017-11-09,2017-11-14,Standard Class,JE-15745,Joel Eaton,Consumer,California,92054,West,FUR-FU-10000023,Furniture,Eldon Wave Desk Accessories,47.12,8
7036,CA-2017-119494,2017-11-09,2017-11-13,Standard Class,JE-15610,Jim Epp,Corporate,California,92105,West,FUR-CH-10004675,Furniture,"Lifetime Advantage Folding Chairs, 4/Carton",523.39,3
8594,CA-2017-159667,2017-11-09,2017-11-13,Standard Class,PM-19135,Peter McVee,Home Office,Florida,32216,South,TEC-AC-10002567,Technology,Logitech G602 Wireless Gaming Mouse,191.98,3
8595,CA-2017-159667,2017-11-09,2017-11-13,Standard Class,PM-19135,Peter McVee,Home Office,Florida,32216,South,TEC-PH-10004094,Technology,Motorola L703CM,499.17,4
1364,US-2017-155425,2017-11-10,2017-11-11,First Class,AB-10600,Ann Blume,Corporate,Arizona,85705,West,OFF-BI-10001036,Office Supplies,Cardinal EasyOpen D-Ring Binders,38.39,14
1365,US-2017-155425,2017-11-10,2017-11-11,First Class,AB-10600,Ann Blume,Corporate,Arizona,85705,West,TEC-MA-10003183,Technology,DYMO CardScan Personal V9 Business Card Scanner,95.99,2
1366,US-2017-155425,2017-11-10,2017-11-11,First Class,AB-10600,Ann Blume,Corporate,Arizona,85705,West,TEC-AC-10001314,Technology,Case Logic 2.4GHz Wireless Keyboard,239.95,6
1367,US-2017-155425,2017-11-10,2017-11-11,First Class,AB-10600,Ann Blume,Corporate,Arizona,85705,West,TEC-PH-10002563,Technology,Adtran 1202752G1,201.58,2
1368,US-2017-155425,2017-11-10,2017-11-11,First Class,AB-10600,Ann Blume,Corporate,Arizona,85705,West,FUR-CH-10003312,Furniture,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,899.14,4
3218,CA-2017-104640,2017-11-10,2017-11-16,Standard Class,FH-14275,Frank Hawley,Corporate,New York,10024,East,OFF-BI-10003925,Office Supplies,Fellowes PB300 Plastic Comb Binding Machine,931.18,3
3219,CA-2017-104640,2017-11-10,2017-11-16,Standard Class,FH-14275,Frank Hawley,Corporate,New York,10024,East,TEC-PH-10002200,Technology,Aastra 6757i CT Wireless VoIP phone,430.88,2
3317,CA-2017-161739,2017-11-10,2017-11-15,Second Class,EB-13750,Edward Becker,Corporate,Texas,78664,Central,FUR-FU-10001468,Furniture,Tenex Antistatic Computer Chair Mats,341.96,5
5391,CA-2017-163874,2017-11-10,2017-11-12,Second Class,NC-18535,Nick Crebassa,Corporate,Washington,98105,West,OFF-BI-10000088,Office Supplies,GBC Imprintable Covers,26.35,3
6415,CA-2017-142671,2017-11-10,2017-11-14,Second Class,DR-12940,Daniel Raglin,Home Office,Florida,33021,South,OFF-BI-10004099,Office Supplies,GBC VeloBinder Strips,11.52,5
6962,CA-2017-162096,2017-11-10,2017-11-10,Same Day,TB-21190,Thomas Brumley,Home Office,California,92503,West,OFF-AR-10002221,Office Supplies,12 Colored Short Pencils,7.8,3
7326,US-2017-128447,2017-11-10,2017-11-17,Standard Class,MC-17845,Michael Chen,Consumer,Washington,99301,West,OFF-AP-10004540,Office Supplies,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",400.8,5
7327,US-2017-128447,2017-11-10,2017-11-17,Standard Class,MC-17845,Michael Chen,Consumer,Washington,99301,West,OFF-BI-10001543,Office Supplies,GBC VeloBinder Manual Binding System,28.79,1
7352,CA-2017-141138,2017-11-10,2017-11-16,Standard Class,GH-14425,Gary Hwang,Consumer,California,95351,West,TEC-AC-10001772,Technology,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,111.79,7
8530,CA-2017-137624,2017-11-10,2017-11-17,Standard Class,ME-17320,Maria Etezadi,Home Office,California,90008,West,FUR-CH-10001714,Furniture,"Global Leather & Oak Executive Chair, Burgundy",241.42,2
901,CA-2017-150959,2017-11-11,2017-11-13,First Class,TD-20995,Tamara Dahlen,Consumer,Texas,75043,Central,OFF-LA-10001045,Office Supplies,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,10.44,5
902,CA-2017-150959,2017-11-11,2017-11-13,First Class,TD-20995,Tamara Dahlen,Consumer,Texas,75043,Central,OFF-BI-10001510,Office Supplies,Deluxe Heavy-Duty Vinyl Round Ring Binder,18.34,4
2775,CA-2017-143455,2017-11-11,2017-11-18,Standard Class,ML-17755,Max Ludwig,Home Office,Ohio,45503,East,OFF-PA-10004451,Office Supplies,Xerox 222,10.37,2
2836,CA-2017-110842,2017-11-11,2017-11-16,Standard Class,GA-14725,Guy Armstrong,Consumer,California,90036,West,OFF-AP-10003971,Office Supplies,Belkin 6 Outlet Metallic Surge Strip,10.89,1
2837,CA-2017-110842,2017-11-11,2017-11-16,Standard Class,GA-14725,Guy Armstrong,Consumer,California,90036,West,OFF-PA-10000520,Office Supplies,Xerox 201,19.44,3
2838,CA-2017-110842,2017-11-11,2017-11-16,Standard Class,GA-14725,Guy Armstrong,Consumer,California,90036,West,OFF-BI-10000977,Office Supplies,Ibico Plastic Spiral Binding Combs,121.6,5
3175,CA-2017-157483,2017-11-11,2017-11-18,Standard Class,EP-13915,Emily Phan,Consumer,Michigan,48227,Central,OFF-AR-10004260,Office Supplies,Boston 1799 Powerhouse Electric Pencil Sharpener,181.86,7
4227,CA-2017-120327,2017-11-11,2017-11-16,Standard Class,WB-21850,William Brown,Consumer,Iowa,50322,Central,OFF-FA-10004854,Office Supplies,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.92,4
5079,CA-2017-143217,2017-11-11,2017-11-17,Standard Class,CG-12040,Catherine Glotzbach,Home Office,Wisconsin,53209,Central,OFF-BI-10002949,Office Supplies,Prestige Round Ring Binders,18.24,3
5117,CA-2017-154137,2017-11-11,2017-11-17,Standard Class,MT-17815,Meg Tillman,Consumer,New York,10009,East,OFF-ST-10003324,Office Supplies,Belkin OmniView SE Rackmount Kit,35.48,1
6989,CA-2017-158561,2017-11-11,2017-11-16,Second Class,BB-11545,Brenda Bowman,Corporate,Florida,33311,South,OFF-AP-10002651,Office Supplies,Hoover Upright Vacuum With Dirt Cup,1158.12,5
7449,CA-2017-115448,2017-11-11,2017-11-14,First Class,MH-18025,Michelle Huthwaite,Consumer,Tennessee,37918,South,FUR-FU-10004090,Furniture,"Executive Impressions 14"" Contract Wall Clock",88.92,5
7468,CA-2017-148985,2017-11-11,2017-11-15,Second Class,TB-21190,Thomas Brumley,Home Office,California,90045,West,FUR-FU-10001424,Furniture,Dax Clear Box Frame,34.92,4
8997,US-2017-116491,2017-11-11,2017-11-13,First Class,PG-18820,Patrick Gardner,Consumer,Texas,75081,Central,TEC-PH-10004531,Technology,OtterBox Commuter Series Case - iPhone 5 & 5s,35.18,2
9261,CA-2017-167976,2017-11-11,2017-11-14,Second Class,JL-15505,Jeremy Lonsdale,Consumer,South Dakota,57401,Central,OFF-SU-10004661,Office Supplies,Acme Titanium Bonded Scissors,25.5,3
237,CA-2017-160514,2017-11-12,2017-11-16,Standard Class,DB-13120,David Bremer,Corporate,California,95051,West,OFF-PA-10002479,Office Supplies,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10.56,2
